,u,i,ts,label,idx
33212,254,1338,3341659,0,33213
33213,1283,468,3341664,0,33214
33214,1283,644,3341680,0,33215
33215,1283,643,3341689,0,33216
33216,1039,1316,3341691,0,33217
33217,50,758,3341692,0,33218
33218,1283,482,3341701,0,33219
33219,1283,1246,3341731,0,33220
33220,758,50,3341744,0,33221
33221,372,766,3341766,0,33222
33222,1283,1039,3341783,0,33223
33223,1113,1283,3341792,0,33224
33224,372,353,3341799,0,33225
33225,1283,121,3341824,0,33226
33226,1283,1169,3341870,0,33227
33227,758,298,3341877,0,33228
33228,1283,101,3341885,0,33229
33229,1283,142,3341918,0,33230
33230,1283,1231,3341927,0,33231
33231,50,758,3341931,0,33232
33232,598,1032,3341939,0,33233
33233,770,1283,3341944,0,33234
33234,454,1043,3341963,0,33235
33235,1283,298,3341965,0,33236
33236,1283,278,3341976,0,33237
33237,1283,713,3341985,0,33238
33238,1283,470,3341995,0,33239
33239,1283,1187,3342005,0,33240
33240,1195,1283,3342008,0,33241
33241,1283,603,3342029,0,33242
33242,447,1283,3342036,0,33243
33243,1283,254,3342045,0,33244
33244,1283,586,3342057,0,33245
33245,1283,1105,3342068,0,33246
33246,603,1283,3342105,0,33247
33247,621,48,3342114,0,33248
33248,1283,422,3342115,0,33249
33249,1283,144,3342134,0,33250
33250,871,595,3342146,0,33251
33251,1283,90,3342148,0,33252
33252,1087,1283,3342162,0,33253
33253,1283,598,3342182,0,33254
33254,758,50,3342200,0,33255
33255,1283,1168,3342213,0,33256
33256,1283,1325,3342238,0,33257
33257,1283,704,3342252,0,33258
33258,871,595,3342252,0,33259
33259,323,643,3342253,0,33260
33260,1283,1208,3342264,0,33261
33261,1283,1051,3342277,0,33262
33262,1168,1283,3342280,0,33263
33263,470,1283,3342332,0,33264
33264,298,1283,3342350,0,33265
33265,871,595,3342357,0,33266
33266,60,245,3342366,0,33267
33267,90,1283,3342370,0,33268
33268,1283,645,3342371,0,33269
33269,1283,368,3342398,0,33270
33270,323,1083,3342419,0,33271
33271,368,1283,3342427,0,33272
33272,323,1283,3342459,0,33273
33273,1169,1283,3342482,0,33274
33274,470,288,3342536,0,33275
33275,1283,1340,3342581,0,33276
33276,323,367,3342584,0,33277
33277,1283,1034,3342601,0,33278
33278,1283,297,3342646,0,33279
33279,1302,468,3342652,0,33280
33280,1283,1341,3342684,0,33281
33281,1168,1298,3342684,0,33282
33282,1283,85,3342695,0,33283
33283,770,1216,3342701,0,33284
33284,163,1283,3342768,0,33285
33285,782,654,3342773,0,33286
33286,1283,1297,3342775,0,33287
33287,1118,1283,3342777,0,33288
33288,1283,1339,3342789,0,33289
33289,27,1283,3342794,0,33290
33290,42,1294,3342800,0,33291
33291,1283,346,3342817,0,33292
33292,1118,598,3342819,0,33293
33293,1118,598,3342834,0,33294
33294,1283,801,3342835,0,33295
33295,1283,1227,3342854,0,33296
33296,144,142,3342868,0,33297
33297,598,346,3342889,0,33298
33298,1339,1283,3342895,0,33299
33299,1118,1283,3342901,0,33300
33300,1283,128,3342913,0,33301
33301,1283,242,3342952,0,33302
33302,323,991,3342973,0,33303
33303,63,26,3342974,0,33304
33304,176,1302,3343026,0,33305
33305,1118,598,3343034,0,33306
33306,770,598,3343069,0,33307
33307,1297,1283,3343084,0,33308
33308,288,470,3343108,0,33309
33309,346,598,3343123,0,33310
33310,644,1283,3343213,0,33311
33311,598,346,3343244,0,33312
33312,128,1283,3343246,0,33313
33313,1283,919,3343251,0,33314
33314,1283,758,3343285,0,33315
33315,346,220,3343309,0,33316
33316,1283,835,3343312,0,33317
33317,1118,598,3343346,0,33318
33318,770,1196,3343356,0,33319
33319,831,1187,3343359,0,33320
33320,249,1283,3343366,0,33321
33321,1283,1183,3343369,0,33322
33322,1283,654,3343384,0,33323
33323,998,1283,3343405,0,33324
33324,758,1283,3343435,0,33325
33325,1283,498,3343476,0,33326
33326,1187,831,3343480,0,33327
33327,598,353,3343505,0,33328
33328,1339,221,3343515,0,33329
33329,1283,975,3343532,0,33330
33330,1283,317,3343588,0,33331
33331,1283,1315,3343611,0,33332
33332,1283,728,3343620,0,33333
33333,1283,741,3343631,0,33334
33334,1283,1310,3343670,0,33335
33335,1286,1342,3343676,0,33336
33336,831,1187,3343682,0,33337
33337,317,1283,3343693,0,33338
33338,1283,561,3343720,0,33339
33339,561,1310,3343720,0,33340
33340,1286,1339,3343734,0,33341
33341,1187,831,3343742,0,33342
33342,1343,1342,3343752,0,33343
33343,561,1283,3343756,0,33344
33344,1283,502,3343767,0,33345
33345,986,1283,3343775,0,33346
33346,1283,1158,3343785,0,33347
33347,1283,475,3343799,0,33348
33348,1343,1342,3343828,0,33349
33349,1283,334,3343829,0,33350
33350,1283,1342,3343843,0,33351
33351,475,1283,3343845,0,33352
33352,1246,1283,3343859,0,33353
33353,1283,1270,3343866,0,33354
33354,42,1325,3343878,0,33355
33355,334,1283,3343887,0,33356
33356,1283,1244,3343901,0,33357
33357,950,353,3343902,0,33358
33358,1283,950,3343917,0,33359
33359,1286,1339,3343925,0,33360
33360,42,964,3343926,0,33361
33361,1283,1326,3343929,0,33362
33362,1283,547,3343948,0,33363
33363,1283,660,3343961,0,33364
33364,1283,325,3343977,0,33365
33365,42,1294,3343982,0,33366
33366,598,325,3343993,0,33367
33367,1283,590,3343994,0,33368
33368,1283,1097,3344009,0,33369
33369,42,1043,3344011,0,33370
33370,1283,543,3344021,0,33371
33371,1283,1167,3344048,0,33372
33372,1043,454,3344065,0,33373
33373,1283,782,3344081,0,33374
33374,1315,1283,3344084,0,33375
33375,1286,1339,3344088,0,33376
33376,1283,415,3344097,0,33377
33377,701,308,3344098,0,33378
33378,1283,560,3344109,0,33379
33379,1283,1032,3344119,0,33380
33380,701,341,3344119,0,33381
33381,1283,252,3344134,0,33382
33382,1283,1018,3344170,0,33383
33383,560,1283,3344178,0,33384
33384,1167,1283,3344178,0,33385
33385,1286,1339,3344265,0,33386
33386,770,101,3344424,0,33387
33387,323,1083,3344432,0,33388
33388,103,1342,3344461,0,33389
33389,1283,475,3344478,0,33390
33390,1281,1173,3344542,0,33391
33391,1286,1339,3344562,0,33392
33392,1343,1283,3344599,0,33393
33393,831,1187,3344621,0,33394
33394,793,353,3344646,0,33395
33395,245,881,3344701,0,33396
33396,297,1283,3344776,0,33397
33397,245,163,3344789,0,33398
33398,245,388,3344820,0,33399
33399,1325,1283,3344860,0,33400
33400,245,334,3344870,0,33401
33401,1283,297,3344943,0,33402
33402,1343,1342,3344961,0,33403
33403,1097,1283,3344973,0,33404
33404,1325,42,3345007,0,33405
33405,42,1325,3345020,0,33406
33406,753,6,3345026,0,33407
33407,561,1283,3345059,0,33408
33408,252,1283,3345068,0,33409
33409,1343,1342,3345087,0,33410
33410,245,309,3345108,0,33411
33411,1326,1283,3345156,0,33412
33412,42,1284,3345160,0,33413
33413,63,278,3345169,0,33414
33414,1283,1326,3345183,0,33415
33415,334,245,3345185,0,33416
33416,1325,42,3345214,0,33417
33417,1284,42,3345320,0,33418
33418,297,1283,3345336,0,33419
33419,1284,481,3345353,0,33420
33420,1246,834,3345355,0,33421
33421,1168,520,3345533,0,33422
33422,42,479,3345552,0,33423
33423,561,1283,3345561,0,33424
33424,1339,1344,3345592,0,33425
33425,372,1280,3345617,0,33426
33426,1344,1339,3345645,0,33427
33427,603,814,3345650,0,33428
33428,1281,73,3345669,0,33429
33429,1283,561,3345672,0,33430
33430,1339,1344,3345674,0,33431
33431,298,573,3345751,0,33432
33432,1280,372,3345764,0,33433
33433,561,1283,3345774,0,33434
33434,1344,1339,3345788,0,33435
33435,1281,74,3345791,0,33436
33436,1281,1345,3345833,0,33437
33437,172,638,3345844,0,33438
33438,1339,1344,3345846,0,33439
33439,1281,1042,3345865,0,33440
33440,814,603,3345882,0,33441
33441,1281,88,3345908,0,33442
33442,1281,73,3345934,0,33443
33443,770,495,3345948,0,33444
33444,1281,74,3345950,0,33445
33445,1344,1339,3345955,0,33446
33446,950,1283,3345970,0,33447
33447,1325,638,3345994,0,33448
33448,1283,389,3346002,0,33449
33449,1339,1344,3346034,0,33450
33450,1110,1146,3346048,0,33451
33451,603,814,3346066,0,33452
33452,1281,1042,3346075,0,33453
33453,1339,660,3346077,0,33454
33454,561,74,3346099,0,33455
33455,1344,1339,3346109,0,33456
33456,42,843,3346109,0,33457
33457,843,42,3346159,0,33458
33458,325,1283,3346208,0,33459
33459,1339,1344,3346259,0,33460
33460,388,245,3346259,0,33461
33461,325,598,3346334,0,33462
33462,1344,1339,3346338,0,33463
33463,1281,1018,3346347,0,33464
33464,843,42,3346359,0,33465
33465,814,603,3346367,0,33466
33466,1281,1018,3346426,0,33467
33467,1281,814,3346492,0,33468
33468,1339,1344,3346506,0,33469
33469,323,991,3346536,0,33470
33470,50,1281,3346537,0,33471
33471,1281,1018,3346555,0,33472
33472,1344,1339,3346567,0,33473
33473,603,814,3346568,0,33474
33474,1283,753,3346591,0,33475
33475,638,1340,3346602,0,33476
33476,1281,50,3346602,0,33477
33477,1339,1344,3346625,0,33478
33478,1132,1174,3346635,0,33479
33479,1283,843,3346644,0,33480
33480,1281,50,3346649,0,33481
33481,843,714,3346673,0,33482
33482,881,245,3346695,0,33483
33483,1283,1264,3346703,0,33484
33484,1344,1339,3346706,0,33485
33485,1281,1280,3346720,0,33486
33486,714,843,3346732,0,33487
33487,1339,1344,3346784,0,33488
33488,1281,1018,3346796,0,33489
33489,814,603,3346811,0,33490
33490,1283,1280,3346813,0,33491
33491,843,714,3346827,0,33492
33492,753,1283,3346838,0,33493
33493,1344,1339,3346852,0,33494
33494,1281,422,3346904,0,33495
33495,814,1281,3346913,0,33496
33496,1281,814,3346947,0,33497
33497,1339,1344,3346950,0,33498
33498,220,346,3346958,0,33499
33499,1281,1325,3346983,0,33500
33500,220,1310,3346990,0,33501
33501,1283,753,3347051,0,33502
33502,42,548,3347061,0,33503
33503,53,1283,3347068,0,33504
33504,843,1114,3347070,0,33505
33505,1340,42,3347099,0,33506
33506,1339,1344,3347117,0,33507
33507,350,626,3347123,0,33508
33508,1281,1325,3347123,0,33509
33509,1344,1339,3347134,0,33510
33510,42,1340,3347141,0,33511
33511,1326,1280,3347146,0,33512
33512,1344,1339,3347150,0,33513
33513,1340,42,3347164,0,33514
33514,1339,1344,3347194,0,33515
33515,53,1283,3347201,0,33516
33516,1339,1344,3347208,0,33517
33517,53,1283,3347227,0,33518
33518,42,1340,3347239,0,33519
33519,1281,814,3347281,0,33520
33520,548,42,3347305,0,33521
33521,1344,1339,3347305,0,33522
33522,1281,50,3347311,0,33523
33523,1281,1325,3347328,0,33524
33524,1339,1344,3347333,0,33525
33525,42,548,3347349,0,33526
33526,1310,220,3347363,0,33527
33527,42,638,3347408,0,33528
33528,753,1283,3347438,0,33529
33529,142,1283,3347447,0,33530
33530,53,1283,3347460,0,33531
33531,1281,1325,3347467,0,33532
33532,1317,1280,3347491,0,33533
33533,1281,495,3347494,0,33534
33534,1281,475,3347534,0,33535
33535,1281,1325,3347551,0,33536
33536,142,144,3347596,0,33537
33537,308,739,3347608,0,33538
33538,1281,475,3347612,0,33539
33539,42,475,3347617,0,33540
33540,1283,753,3347624,0,33541
33541,1281,1325,3347628,0,33542
33542,753,1283,3347648,0,33543
33543,475,42,3347700,0,33544
33544,1283,802,3347712,0,33545
33545,1317,758,3347728,0,33546
33546,1281,50,3347741,0,33547
33547,1283,753,3347766,0,33548
33548,1281,475,3347778,0,33549
33549,50,1281,3347779,0,33550
33550,1340,42,3347781,0,33551
33551,323,42,3347788,0,33552
33552,1281,50,3347847,0,33553
33553,1281,475,3347869,0,33554
33554,758,1317,3347870,0,33555
33555,753,1283,3347871,0,33556
33556,254,1283,3347885,0,33557
33557,1281,1325,3347923,0,33558
33558,1317,753,3347957,0,33559
33559,1317,753,3347962,0,33560
33560,753,1317,3348010,0,33561
33561,753,1317,3348017,0,33562
33562,1281,475,3348308,0,33563
33563,308,701,3348358,0,33564
33564,594,283,3348375,0,33565
33565,1281,1325,3348389,0,33566
33566,594,283,3348420,0,33567
33567,1281,1004,3348479,0,33568
33568,1281,1325,3348555,0,33569
33569,1281,50,3348584,0,33570
33570,392,1315,3348727,0,33571
33571,392,72,3348781,0,33572
33572,394,676,3348906,0,33573
33573,586,1283,3348931,0,33574
33574,392,321,3348982,0,33575
33575,640,569,3348984,0,33576
33576,6,753,3348990,0,33577
33577,1215,1281,3349028,0,33578
33578,1097,191,3349071,0,33579
33579,753,6,3349298,0,33580
33580,392,1051,3349312,0,33581
33581,1215,1083,3349323,0,33582
33582,1215,1287,3349395,0,33583
33583,6,753,3349430,0,33584
33584,392,42,3349446,0,33585
33585,753,6,3349519,0,33586
33586,1087,1132,3349556,0,33587
33587,6,753,3349569,0,33588
33588,375,912,3349585,0,33589
33589,560,840,3349598,0,33590
33590,42,392,3349628,0,33591
33591,753,6,3349630,0,33592
33592,278,63,3349642,0,33593
33593,42,392,3349656,0,33594
33594,42,475,3349698,0,33595
33595,6,753,3349713,0,33596
33596,42,815,3349798,0,33597
33597,1346,1314,3349836,0,33598
33598,560,297,3349867,0,33599
33599,753,6,3349912,0,33600
33600,1314,1346,3350019,0,33601
33601,63,278,3350176,0,33602
33602,1346,1314,3350177,0,33603
33603,323,741,3350183,0,33604
33604,1314,1346,3350406,0,33605
33605,1346,1314,3350523,0,33606
33606,1174,1132,3350525,0,33607
33607,309,245,3350533,0,33608
33608,912,375,3350582,0,33609
33609,1314,1346,3350603,0,33610
33610,1280,1317,3350634,0,33611
33611,1280,1326,3350695,0,33612
33612,323,42,3350770,0,33613
33613,1280,1281,3350776,0,33614
33614,392,42,3350787,0,33615
33615,1346,1314,3350793,0,33616
33616,1314,1346,3350869,0,33617
33617,42,392,3350887,0,33618
33618,323,1347,3350935,0,33619
33619,1317,781,3350940,0,33620
33620,1281,50,3350973,0,33621
33621,1346,1314,3350979,0,33622
33622,1280,1281,3351026,0,33623
33623,145,1042,3351053,0,33624
33624,1281,1280,3351057,0,33625
33625,781,1317,3351062,0,33626
33626,1280,1283,3351069,0,33627
33627,1280,1281,3351110,0,33628
33628,42,323,3351265,0,33629
33629,1281,1280,3351280,0,33630
33630,741,323,3351335,0,33631
33631,323,741,3351377,0,33632
33632,1280,1281,3351392,0,33633
33633,741,323,3351441,0,33634
33634,741,323,3351457,0,33635
33635,323,741,3351495,0,33636
33636,42,323,3351514,0,33637
33637,323,1347,3351631,0,33638
33638,1281,1280,3351631,0,33639
33639,1315,392,3351653,0,33640
33640,323,741,3351660,0,33641
33641,701,308,3351676,0,33642
33642,42,323,3351691,0,33643
33643,323,642,3351701,0,33644
33644,422,1281,3351705,0,33645
33645,422,1283,3351718,0,33646
33646,323,741,3351727,0,33647
33647,53,1314,3351830,0,33648
33648,323,642,3351862,0,33649
33649,42,323,3351868,0,33650
33650,1281,422,3351928,0,33651
33651,323,642,3351957,0,33652
33652,1281,781,3351964,0,33653
33653,323,741,3351974,0,33654
33654,53,1314,3352003,0,33655
33655,1314,1346,3352021,0,33656
33656,781,1281,3352059,0,33657
33657,1346,1314,3352060,0,33658
33658,422,1281,3352060,0,33659
33659,53,1314,3352093,0,33660
33660,1314,1346,3352117,0,33661
33661,323,1347,3352126,0,33662
33662,42,323,3352147,0,33663
33663,1346,1314,3352175,0,33664
33664,741,323,3352283,0,33665
33665,323,741,3352356,0,33666
33666,42,323,3352389,0,33667
33667,815,950,3352421,0,33668
33668,50,1281,3352606,0,33669
33669,1346,1314,3352690,0,33670
33670,42,323,3352728,0,33671
33671,53,1244,3352870,0,33672
33672,42,323,3352907,0,33673
33673,53,975,3352922,0,33674
33674,12,142,3352967,0,33675
33675,585,495,3352991,0,33676
33676,42,323,3353027,0,33677
33677,741,323,3353128,0,33678
33678,42,323,3353137,0,33679
33679,53,1281,3353218,0,33680
33680,323,741,3353253,0,33681
33681,323,741,3353369,0,33682
33682,741,323,3353408,0,33683
33683,42,323,3353423,0,33684
33684,741,323,3353444,0,33685
33685,323,741,3353474,0,33686
33686,741,323,3353575,0,33687
33687,323,741,3353593,0,33688
33688,42,323,3353607,0,33689
33689,323,741,3353617,0,33690
33690,741,323,3353632,0,33691
33691,741,323,3353663,0,33692
33692,323,741,3353686,0,33693
33693,838,644,3353783,0,33694
33694,12,415,3354137,0,33695
33695,42,1097,3354482,0,33696
33696,1253,644,3358765,0,33697
33697,1253,1287,3358972,0,33698
33698,1253,640,3359053,0,33699
33699,1253,1227,3359192,0,33700
33700,1227,1253,3364928,0,33701
33701,605,272,3366186,0,33702
33702,189,1339,3366834,0,33703
33703,1270,1283,3368682,0,33704
33704,70,944,3368780,0,33705
33705,1123,1325,3368951,0,33706
33706,131,1281,3369180,0,33707
33707,871,392,3370264,0,33708
33708,1113,70,3370719,0,33709
33709,1306,990,3370911,0,33710
33710,67,1231,3371730,0,33711
33711,67,1137,3371870,0,33712
33712,67,697,3371948,0,33713
33713,342,1097,3372261,0,33714
33714,473,372,3373141,0,33715
33715,163,245,3373625,0,33716
33716,770,495,3374057,0,33717
33717,712,640,3374082,0,33718
33718,72,1317,3374470,0,33719
33719,725,835,3374877,0,33720
33720,725,1132,3375011,0,33721
33721,454,1043,3375058,0,33722
33722,725,1018,3375161,0,33723
33723,654,272,3375236,0,33724
33724,144,142,3375425,0,33725
33725,950,815,3375661,0,33726
33726,95,1246,3375995,0,33727
33727,95,712,3376118,0,33728
33728,249,1295,3376190,0,33729
33729,640,712,3376899,0,33730
33730,509,758,3377093,0,33731
33731,1113,1348,3377210,0,33732
33732,1271,281,3377371,0,33733
33733,1042,1281,3377408,0,33734
33734,1268,644,3377573,0,33735
33735,3,482,3377764,0,33736
33736,1,477,3378001,0,33737
33737,919,1283,3378038,0,33738
33738,477,1329,3378213,0,33739
33739,42,799,3378417,0,33740
33740,477,1271,3378455,0,33741
33741,42,1334,3378545,0,33742
33742,42,964,3378628,0,33743
33743,483,782,3378822,0,33744
33744,42,1255,3378837,0,33745
33745,42,1255,3378859,0,33746
33746,353,598,3379194,0,33747
33747,353,793,3379283,0,33748
33748,1281,781,3379373,0,33749
33749,1113,933,3379409,0,33750
33750,1281,422,3379427,0,33751
33751,1281,131,3379487,0,33752
33752,1281,1042,3379517,0,33753
33753,1281,605,3379585,0,33754
33754,42,1346,3380364,0,33755
33755,26,63,3380374,0,33756
33756,42,1346,3380454,0,33757
33757,1280,497,3380546,0,33758
33758,997,142,3380607,0,33759
33759,42,626,3380622,0,33760
33760,431,59,3380836,0,33761
33761,1272,1346,3380879,0,33762
33762,1246,95,3381189,0,33763
33763,842,713,3381242,0,33764
33764,944,840,3381249,0,33765
33765,1335,1255,3381416,0,33766
33766,838,547,3381568,0,33767
33767,63,26,3381643,0,33768
33768,547,838,3381724,0,33769
33769,80,609,3382013,0,33770
33770,26,63,3382034,0,33771
33771,191,1060,3382131,0,33772
33772,42,964,3382198,0,33773
33773,408,306,3382209,0,33774
33774,408,781,3382300,0,33775
33775,809,42,3382500,0,33776
33776,53,620,3382507,0,33777
33777,42,488,3382508,0,33778
33778,809,42,3382744,0,33779
33779,53,408,3382901,0,33780
33780,652,954,3383126,0,33781
33781,408,1122,3383331,0,33782
33782,488,42,3383365,0,33783
33783,1349,366,3383472,0,33784
33784,1233,1299,3383815,0,33785
33785,644,598,3383851,0,33786
33786,257,838,3383868,0,33787
33787,372,473,3384203,0,33788
33788,793,353,3384217,0,33789
33789,220,1310,3384372,0,33790
33790,131,1281,3384584,0,33791
33791,605,1281,3384765,0,33792
33792,142,144,3385049,0,33793
33793,768,1189,3385062,0,33794
33794,142,997,3385126,0,33795
33795,1142,990,3385469,0,33796
33796,503,254,3385581,0,33797
33797,1142,1058,3385614,0,33798
33798,503,739,3385618,0,33799
33799,782,483,3385619,0,33800
33800,342,784,3385849,0,33801
33801,621,1280,3385962,0,33802
33802,142,144,3385973,0,33803
33803,431,605,3386073,0,33804
33804,431,605,3386096,0,33805
33805,431,605,3386108,0,33806
33806,973,103,3386110,0,33807
33807,1136,739,3386129,0,33808
33808,314,834,3386172,0,33809
33809,431,605,3386591,0,33810
33810,431,605,3386716,0,33811
33811,1283,1264,3386745,0,33812
33812,1042,1281,3386771,0,33813
33813,431,605,3386776,0,33814
33814,431,605,3386826,0,33815
33815,964,42,3387070,0,33816
33816,482,3,3387179,0,33817
33817,473,372,3387271,0,33818
33818,257,42,3387369,0,33819
33819,1298,1168,3387400,0,33820
33820,770,1196,3387401,0,33821
33821,1283,1350,3387406,0,33822
33822,257,1294,3387440,0,33823
33823,1281,131,3387540,0,33824
33824,1215,1283,3387731,0,33825
33825,1281,1065,3387819,0,33826
33826,114,103,3387826,0,33827
33827,609,80,3387881,0,33828
33828,1065,517,3387894,0,33829
33829,1065,586,3387910,0,33830
33830,1215,1281,3388173,0,33831
33831,1215,1350,3388288,0,33832
33832,1215,1281,3388386,0,33833
33833,1346,1314,3388490,0,33834
33834,1190,738,3388613,0,33835
33835,1325,1123,3388659,0,33836
33836,1189,502,3388668,0,33837
33837,1101,638,3388740,0,33838
33838,1189,1021,3388747,0,33839
33839,297,560,3388749,0,33840
33840,539,1021,3388764,0,33841
33841,1101,498,3388765,0,33842
33842,1189,372,3388775,0,33843
33843,372,1189,3388806,0,33844
